date,location_name,year,week,total_ili,unweighted_ili,total_hosp
2024-04-27,South Carolina,2024,17,576.0,1.87335,1.87335
2024-05-04,South Carolina,2024,18,544.0,1.69841,1.69841
2024-05-11,South Carolina,2024,19,509.0,1.68443,1.68443
2024-05-18,South Carolina,2024,20,518.0,1.62852,1.62852
2024-05-25,South Carolina,2024,21,514.0,1.71728,1.71728
2024-06-01,South Carolina,2024,22,421.0,1.33156,1.33156
2024-06-08,South Carolina,2024,23,394.0,1.30507,1.30507
2024-06-15,South Carolina,2024,24,368.0,1.16711,1.16711
2024-06-22,South Carolina,2024,25,367.0,1.17651,1.17651
2024-06-29,South Carolina,2024,26,367.0,1.18859,1.18859
2024-07-06,South Carolina,2024,27,372.0,1.21035,1.21035
2024-07-13,South Carolina,2024,28,399.0,1.23484,1.23484
2024-07-20,South Carolina,2024,29,412.0,1.32225,1.32225
2024-07-27,South Carolina,2024,30,325.0,1.14979,1.14979
2024-08-03,South Carolina,2024,31,522.0,1.68441,1.68441
2024-08-10,South Carolina,2024,32,576.0,1.89636,1.89636
2024-08-17,South Carolina,2024,33,560.0,1.83872,1.83872
2024-08-24,South Carolina,2024,34,712.0,2.30824,2.30824
2024-08-31,South Carolina,2024,35,721.0,2.29318,2.29318
2024-09-07,South Carolina,2024,36,756.0,2.28689,2.28689
2024-09-14,South Carolina,2024,37,672.0,2.11108,2.11108
2024-09-21,South Carolina,2024,38,662.0,2.02236,2.02236
2024-09-28,South Carolina,2024,39,548.0,1.80471,1.80471
2024-10-05,South Carolina,2024,40,610.0,1.83552,1.83552
2024-10-12,South Carolina,2024,41,645.0,2.01355,2.01355
2024-10-19,South Carolina,2024,42,713.0,2.30409,2.30409
2024-10-26,South Carolina,2024,43,819.0,2.54751,2.54751
2024-11-02,South Carolina,2024,44,840.0,2.55366,2.55366
2024-11-09,South Carolina,2024,45,895.0,2.67556,2.67556
2024-11-16,South Carolina,2024,46,996.0,3.03566,3.03566
2024-11-23,South Carolina,2024,47,1001.0,3.00682,3.00682
2024-11-30,South Carolina,2024,48,960.0,3.21522,3.21522
2024-12-07,South Carolina,2024,49,1137.0,3.55924,3.55924
2024-12-14,South Carolina,2024,50,1332.0,4.05011,4.05011
2024-12-21,South Carolina,2024,51,1727.0,5.37303,5.37303
2024-12-28,South Carolina,2024,52,2407.0,7.8335,7.8335
2025-01-04,South Carolina,2025,1,2655.0,8.21727,8.21727
2025-01-11,South Carolina,2025,2,2280.0,7.56997,7.56997
2010-10-09,South Dakota,2010,40,63.0,1.10275,1.10275
2010-10-16,South Dakota,2010,41,44.0,0.793794,0.793794
2010-10-23,South Dakota,2010,42,43.0,0.791023,0.791023
2010-10-30,South Dakota,2010,43,44.0,0.801311,0.801311
2010-11-06,South Dakota,2010,44,43.0,0.779833,0.779833
2010-11-13,South Dakota,2010,45,39.0,0.743424,0.743424
2010-11-20,South Dakota,2010,46,59.0,1.00136,1.00136
2010-11-27,South Dakota,2010,47,37.0,0.891996,0.891996
2010-12-04,South Dakota,2010,48,62.0,1.10714,1.10714
2010-12-11,South Dakota,2010,49,64.0,1.16321,1.16321
2010-12-18,South Dakota,2010,50,51.0,0.945846,0.945846
2010-12-25,South Dakota,2010,51,69.0,1.51849,1.51849
2011-01-01,South Dakota,2010,52,67.0,1.52446,1.52446
2011-01-08,South Dakota,2011,1,78.0,1.40617,1.40617
2011-01-15,South Dakota,2011,2,91.0,1.7554,1.7554
2011-01-22,South Dakota,2011,3,124.0,2.36777,2.36777
2011-01-29,South Dakota,2011,4,150.0,2.6757,2.6757
2011-02-05,South Dakota,2011,5,155.0,2.87303,2.87303
2011-02-12,South Dakota,2011,6,185.0,3.20291,3.20291
2011-02-19,South Dakota,2011,7,275.0,4.34783,4.34783
2011-02-26,South Dakota,2011,8,244.0,4.16738,4.16738
2011-03-05,South Dakota,2011,9,242.0,3.8888,3.8888
2011-03-12,South Dakota,2011,10,215.0,3.50391,3.50391
2011-03-19,South Dakota,2011,11,168.0,2.76452,2.76452
2011-03-26,South Dakota,2011,12,153.0,2.5306,2.5306
2011-04-02,South Dakota,2011,13,131.0,2.24277,2.24277
2011-04-09,South Dakota,2011,14,69.0,1.35374,1.35374
2011-04-16,South Dakota,2011,15,44.0,0.913621,0.913621
2011-04-23,South Dakota,2011,16,49.0,1.00823,1.00823
2011-04-30,South Dakota,2011,17,41.0,0.880395,0.880395
2011-05-07,South Dakota,2011,18,27.0,0.602007,0.602007
2011-05-14,South Dakota,2011,19,28.0,0.627521,0.627521
2011-05-21,South Dakota,2011,20,22.0,0.522938,0.522938
2011-05-28,South Dakota,2011,21,22.0,0.518623,0.518623
2011-06-04,South Dakota,2011,22,19.0,0.507343,0.507343
2011-06-11,South Dakota,2011,23,18.0,0.418994,0.418994
2011-06-18,South Dakota,2011,24,23.0,0.541942,0.541942
2011-06-25,South Dakota,2011,25,16.0,0.393604,0.393604
2011-07-02,South Dakota,2011,26,13.0,0.310188,0.310188
2011-07-09,South Dakota,2011,27,20.0,0.55142,0.55142
2011-07-16,South Dakota,2011,28,21.0,0.501672,0.501672
2011-07-23,South Dakota,2011,29,18.0,0.459418,0.459418
2011-07-30,South Dakota,2011,30,24.0,0.571837,0.571837
2011-08-06,South Dakota,2011,31,22.0,0.528973,0.528973
2011-08-13,South Dakota,2011,32,18.0,0.430725,0.430725
2011-08-20,South Dakota,2011,33,15.0,0.334821,0.334821
2011-08-27,South Dakota,2011,34,21.0,0.471592,0.471592
2011-09-03,South Dakota,2011,35,25.0,0.550297,0.550297
2011-09-10,South Dakota,2011,36,26.0,0.644681,0.644681
2011-09-17,South Dakota,2011,37,24.0,0.540662,0.540662
2011-09-24,South Dakota,2011,38,20.0,0.462749,0.462749
2011-10-01,South Dakota,2011,39,22.0,0.609756,0.609756
2011-10-08,South Dakota,2011,40,46.0,0.759828,0.759828
2011-10-15,South Dakota,2011,41,70.0,1.16589,1.16589
2011-10-22,South Dakota,2011,42,45.0,0.769625,0.769625
2011-10-29,South Dakota,2011,43,55.0,0.918044,0.918044
2011-11-05,South Dakota,2011,44,56.0,0.934423,0.934423
2011-11-12,South Dakota,2011,45,44.0,0.707623,0.707623
2011-11-19,South Dakota,2011,46,41.0,0.658106,0.658106
2011-11-26,South Dakota,2011,47,39.0,0.863596,0.863596
2011-12-03,South Dakota,2011,48,37.0,0.578577,0.578577
2011-12-10,South Dakota,2011,49,55.0,0.897813,0.897813
2011-12-17,South Dakota,2011,50,64.0,1.01878,1.01878
2011-12-24,South Dakota,2011,51,44.0,0.749702,0.749702
2011-12-31,South Dakota,2011,52,49.0,1.07882,1.07882
2012-01-07,South Dakota,2012,1,38.0,0.77837,0.77837
2012-01-14,South Dakota,2012,2,58.0,1.13681,1.13681
2012-01-21,South Dakota,2012,3,76.0,1.46238,1.46238
2012-01-28,South Dakota,2012,4,95.0,1.77074,1.77074
2012-02-04,South Dakota,2012,5,131.0,2.31326,2.31326
2012-02-11,South Dakota,2012,6,129.0,2.21764,2.21764
2012-02-18,South Dakota,2012,7,167.0,3.00468,3.00468
2012-02-25,South Dakota,2012,8,134.0,2.38732,2.38732
2012-03-03,South Dakota,2012,9,122.0,2.47816,2.47816
2012-03-10,South Dakota,2012,10,106.0,2.01789,2.01789
2012-03-17,South Dakota,2012,11,114.0,2.2012,2.2012
2012-03-24,South Dakota,2012,12,53.0,1.01982,1.01982
2012-03-31,South Dakota,2012,13,48.0,1.00735,1.00735
2012-04-07,South Dakota,2012,14,36.0,0.727273,0.727273
2012-04-14,South Dakota,2012,15,40.0,0.85034,0.85034
2012-04-21,South Dakota,2012,16,40.0,0.818331,0.818331
2012-04-28,South Dakota,2012,17,36.0,0.733347,0.733347
2012-05-05,South Dakota,2012,18,21.0,0.479781,0.479781
2012-05-12,South Dakota,2012,19,28.0,0.635209,0.635209
2012-05-19,South Dakota,2012,20,29.0,0.670055,0.670055
2012-05-26,South Dakota,2012,21,22.0,0.528465,0.528465
2012-06-02,South Dakota,2012,22,19.0,0.542547,0.542547
2012-06-09,South Dakota,2012,23,14.0,0.49054,0.49054
2012-06-16,South Dakota,2012,24,0.0,0.0,0.0
2012-06-23,South Dakota,2012,25,0.0,0.0,0.0
2012-06-30,South Dakota,2012,26,1.0,0.189753,0.189753
2012-07-07,South Dakota,2012,27,0.0,0.0,0.0
2012-07-14,South Dakota,2012,28,2.0,0.365631,0.365631
2012-07-21,South Dakota,2012,29,3.0,0.530973,0.530973
2012-07-28,South Dakota,2012,30,2.0,0.383142,0.383142
2012-08-04,South Dakota,2012,31,3.0,0.631579,0.631579
2012-08-11,South Dakota,2012,32,3.0,0.613497,0.613497
2012-08-18,South Dakota,2012,33,3.0,0.606061,0.606061
2012-08-25,South Dakota,2012,34,3.0,0.626305,0.626305
2012-09-01,South Dakota,2012,35,2.0,0.383877,0.383877
2012-09-08,South Dakota,2012,36,3.0,0.662252,0.662252
2012-09-15,South Dakota,2012,37,0.0,0.0,0.0
2012-09-22,South Dakota,2012,38,3.0,0.632911,0.632911
2012-09-29,South Dakota,2012,39,4.0,0.674536,0.674536
2012-10-06,South Dakota,2012,40,43.0,0.867285,0.867285
2012-10-13,South Dakota,2012,41,54.0,1.07613,1.07613
2012-10-20,South Dakota,2012,42,59.0,1.20384,1.20384
2012-10-27,South Dakota,2012,43,32.0,0.645552,0.645552
2012-11-03,South Dakota,2012,44,52.0,1.08809,1.08809
2012-11-10,South Dakota,2012,45,47.0,0.952381,0.952381
2012-11-17,South Dakota,2012,46,53.0,1.02297,1.02297
2012-11-24,South Dakota,2012,47,48.0,1.14613,1.14613
2012-12-01,South Dakota,2012,48,65.0,1.20015,1.20015
2012-12-08,South Dakota,2012,49,69.0,1.28948,1.28948
2012-12-15,South Dakota,2012,50,66.0,1.27857,1.27857
2012-12-22,South Dakota,2012,51,116.0,2.20365,2.20365
2012-12-29,South Dakota,2012,52,87.0,2.43493,2.43493
2013-01-05,South Dakota,2013,1,106.0,2.32558,2.32558
2013-01-12,South Dakota,2013,2,134.0,2.42227,2.42227
2013-01-19,South Dakota,2013,3,133.0,2.52996,2.52996
2013-01-26,South Dakota,2013,4,121.0,2.38565,2.38565
2013-02-02,South Dakota,2013,5,130.0,2.63852,2.63852
2013-02-09,South Dakota,2013,6,144.0,2.67509,2.67509
2013-02-16,South Dakota,2013,7,103.0,2.16933,2.16933
2013-02-23,South Dakota,2013,8,90.0,1.76887,1.76887
2013-03-02,South Dakota,2013,9,88.0,1.67619,1.67619
2013-03-09,South Dakota,2013,10,81.0,1.63306,1.63306
2013-03-16,South Dakota,2013,11,87.0,1.76471,1.76471
2013-03-23,South Dakota,2013,12,75.0,1.5328,1.5328
2013-03-30,South Dakota,2013,13,72.0,1.52027,1.52027
2013-04-06,South Dakota,2013,14,53.0,1.08785,1.08785
2013-04-13,South Dakota,2013,15,40.0,0.969462,0.969462
2013-04-20,South Dakota,2013,16,41.0,0.865161,0.865161
2013-04-27,South Dakota,2013,17,34.0,0.718664,0.718664
2013-05-04,South Dakota,2013,18,31.0,0.725655,0.725655
2013-05-11,South Dakota,2013,19,16.0,0.371058,0.371058
2013-05-18,South Dakota,2013,20,6.0,0.142959,0.142959
2013-05-25,South Dakota,2013,21,1.0,0.0256937,0.0256937
2013-06-01,South Dakota,2013,22,3.0,0.0879765,0.0879765
2013-06-08,South Dakota,2013,23,2.0,0.0492126,0.0492126
2013-06-15,South Dakota,2013,24,0.0,0.0,0.0
2013-06-22,South Dakota,2013,25,1.0,0.222717,0.222717
2013-06-29,South Dakota,2013,26,3.0,0.515464,0.515464
2013-07-06,South Dakota,2013,27,1.0,0.172117,0.172117
2013-07-13,South Dakota,2013,28,0.0,0.0,0.0
2013-07-20,South Dakota,2013,29,1.0,0.19685,0.19685
2013-07-27,South Dakota,2013,30,1.0,0.19685,0.19685
2013-08-03,South Dakota,2013,31,0.0,0.0,0.0
2013-08-10,South Dakota,2013,32,1.0,0.179211,0.179211
2013-08-17,South Dakota,2013,33,2.0,0.327869,0.327869
2013-08-24,South Dakota,2013,34,1.0,0.177936,0.177936
2013-08-31,South Dakota,2013,35,3.0,0.527241,0.527241
2013-09-07,South Dakota,2013,36,5.0,0.954198,0.954198
2013-09-14,South Dakota,2013,37,1.0,0.172414,0.172414
2013-09-21,South Dakota,2013,38,14.0,0.515274,0.515274
2013-09-28,South Dakota,2013,39,20.0,0.601323,0.601323
2013-10-05,South Dakota,2013,40,40.0,0.672156,0.672156
2013-10-12,South Dakota,2013,41,53.0,0.938385,0.938385
2013-10-19,South Dakota,2013,42,33.0,0.586354,0.586354
2013-10-26,South Dakota,2013,43,33.0,0.587293,0.587293
2013-11-02,South Dakota,2013,44,39.0,0.709478,0.709478
2013-11-09,South Dakota,2013,45,48.0,0.889713,0.889713
2013-11-16,South Dakota,2013,46,64.0,1.10861,1.10861
2013-11-23,South Dakota,2013,47,54.0,0.879909,0.879909
2013-11-30,South Dakota,2013,48,61.0,1.37978,1.37978
2013-12-07,South Dakota,2013,49,66.0,1.16938,1.16938
2013-12-14,South Dakota,2013,50,62.0,1.06713,1.06713
2013-12-21,South Dakota,2013,51,86.0,1.51089,1.51089
2013-12-28,South Dakota,2013,52,86.0,2.21993,2.21993
2014-01-04,South Dakota,2014,1,109.0,2.19493,2.19493
2014-01-11,South Dakota,2014,2,131.0,2.27707,2.27707
2014-01-18,South Dakota,2014,3,104.0,1.72071,1.72071
2014-01-25,South Dakota,2014,4,112.0,1.90963,1.90963
2014-02-01,South Dakota,2014,5,129.0,2.2584,2.2584
2014-02-08,South Dakota,2014,6,113.0,1.97139,1.97139
2014-02-15,South Dakota,2014,7,110.0,1.9942,1.9942
2014-02-22,South Dakota,2014,8,112.0,1.83036,1.83036
2014-03-01,South Dakota,2014,9,93.0,1.52961,1.52961
2014-03-08,South Dakota,2014,10,123.0,2.00293,2.00293
2014-03-15,South Dakota,2014,11,60.0,1.07623,1.07623
2014-03-22,South Dakota,2014,12,48.0,0.899719,0.899719
2014-03-29,South Dakota,2014,13,58.0,0.990268,0.990268
2014-04-05,South Dakota,2014,14,45.0,0.845706,0.845706
2014-04-12,South Dakota,2014,15,49.0,0.925401,0.925401
2014-04-19,South Dakota,2014,16,44.0,0.799128,0.799128
2014-04-26,South Dakota,2014,17,52.0,1.02382,1.02382
2014-05-03,South Dakota,2014,18,49.0,0.9328,0.9328
2014-05-10,South Dakota,2014,19,77.0,1.41674,1.41674
2014-05-17,South Dakota,2014,20,55.0,1.03228,1.03228
2014-05-24,South Dakota,2014,21,42.0,0.779365,0.779365
2014-05-31,South Dakota,2014,22,33.0,0.792317,0.792317
2014-06-07,South Dakota,2014,23,20.0,0.44287,0.44287
2014-06-14,South Dakota,2014,24,30.0,0.636402,0.636402
2014-06-21,South Dakota,2014,25,23.0,0.46786,0.46786
2014-06-28,South Dakota,2014,26,37.0,0.715252,0.715252
2014-07-05,South Dakota,2014,27,13.0,0.304378,0.304378
2014-07-12,South Dakota,2014,28,24.0,0.485044,0.485044
2014-07-19,South Dakota,2014,29,22.0,0.426605,0.426605
2014-07-26,South Dakota,2014,30,34.0,0.720034,0.720034
2014-08-02,South Dakota,2014,31,29.0,0.538933,0.538933
2014-08-09,South Dakota,2014,32,32.0,0.61127,0.61127
2014-08-16,South Dakota,2014,33,31.0,0.550426,0.550426
2014-08-23,South Dakota,2014,34,35.0,0.61479,0.61479
2014-08-30,South Dakota,2014,35,34.0,0.629746,0.629746
2014-09-06,South Dakota,2014,36,33.0,0.777568,0.777568
2014-09-13,South Dakota,2014,37,37.0,0.766363,0.766363
2014-09-20,South Dakota,2014,38,31.0,0.668392,0.668392
2014-09-27,South Dakota,2014,39,26.0,0.729108,0.729108
2014-10-04,South Dakota,2014,40,47.0,0.820531,0.820531
2014-10-11,South Dakota,2014,41,45.0,0.781793,0.781793
2014-10-18,South Dakota,2014,42,51.0,0.844231,0.844231
2014-10-25,South Dakota,2014,43,63.0,1.0968,1.0968
2014-11-01,South Dakota,2014,44,38.0,0.70514,0.70514
2014-11-08,South Dakota,2014,45,52.0,0.886767,0.886767
2014-11-15,South Dakota,2014,46,44.0,0.80292,0.80292
2014-11-22,South Dakota,2014,47,63.0,1.05989,1.05989
2014-11-29,South Dakota,2014,48,44.0,0.988986,0.988986
2014-12-06,South Dakota,2014,49,51.0,0.865434,0.865434
2014-12-13,South Dakota,2014,50,81.0,1.4311,1.4311
2014-12-20,South Dakota,2014,51,104.0,1.84594,1.84594
2014-12-27,South Dakota,2014,52,120.0,3.01887,3.01887
2015-01-03,South Dakota,2014,53,161.0,2.82456,2.82456
2015-01-10,South Dakota,2015,1,155.0,2.52855,2.52855
2015-01-17,South Dakota,2015,2,215.0,3.21231,3.21231
2015-01-24,South Dakota,2015,3,202.0,3.34881,3.34881
2015-01-31,South Dakota,2015,4,151.0,2.33674,2.33674
2015-02-07,South Dakota,2015,5,141.0,2.15794,2.15794
2015-02-14,South Dakota,2015,6,148.0,2.36007,2.36007
2015-02-21,South Dakota,2015,7,121.0,1.87772,1.87772
2015-02-28,South Dakota,2015,8,127.0,1.9298,1.9298
2015-03-07,South Dakota,2015,9,112.0,1.68624,1.68624
2015-03-14,South Dakota,2015,10,98.0,1.51797,1.51797
2015-03-21,South Dakota,2015,11,83.0,1.13311,1.13311
2015-03-28,South Dakota,2015,12,101.0,1.44533,1.44533
2015-04-04,South Dakota,2015,13,102.0,1.40903,1.40903
2015-04-11,South Dakota,2015,14,76.0,1.05526,1.05526
2015-04-18,South Dakota,2015,15,76.0,1.0287,1.0287
2015-04-25,South Dakota,2015,16,72.0,1.01868,1.01868
2015-05-02,South Dakota,2015,17,65.0,0.991005,0.991005
2015-05-09,South Dakota,2015,18,33.0,0.630613,0.630613
2015-05-16,South Dakota,2015,19,29.0,0.548619,0.548619
2015-05-23,South Dakota,2015,20,38.0,0.589787,0.589787
2015-05-30,South Dakota,2015,21,29.0,0.506639,0.506639
2015-06-06,South Dakota,2015,22,39.0,0.707034,0.707034
2015-06-13,South Dakota,2015,23,31.0,0.576959,0.576959
2015-06-20,South Dakota,2015,24,21.0,0.376614,0.376614
2015-06-27,South Dakota,2015,25,30.0,0.553097,0.553097
2015-07-04,South Dakota,2015,26,45.0,0.977836,0.977836
2015-07-11,South Dakota,2015,27,31.0,0.578574,0.578574
2015-07-18,South Dakota,2015,28,35.0,0.653717,0.653717
2015-07-25,South Dakota,2015,29,28.0,0.576488,0.576488
2015-08-01,South Dakota,2015,30,26.0,0.520729,0.520729
2015-08-08,South Dakota,2015,31,26.0,0.525465,0.525465
2015-08-15,South Dakota,2015,32,24.0,0.568855,0.568855
2015-08-22,South Dakota,2015,33,23.0,0.541176,0.541176
2015-08-29,South Dakota,2015,34,33.0,0.892374,0.892374
2015-09-05,South Dakota,2015,35,23.0,0.601464,0.601464
2015-09-12,South Dakota,2015,36,28.0,0.816565,0.816565
2015-09-19,South Dakota,2015,37,3.0,0.584795,0.584795
2015-09-26,South Dakota,2015,38,1.0,0.204082,0.204082
2015-10-03,South Dakota,2015,39,2.0,0.34662,0.34662
2015-10-10,South Dakota,2015,40,92.0,0.981962,0.981962
2015-10-17,South Dakota,2015,41,87.0,0.928495,0.928495
2015-10-24,South Dakota,2015,42,76.0,0.818172,0.818172
2015-10-31,South Dakota,2015,43,88.0,1.01793,1.01793
2015-11-07,South Dakota,2015,44,110.0,1.20166,1.20166
2015-11-14,South Dakota,2015,45,96.0,1.09203,1.09203
2015-11-21,South Dakota,2015,46,94.0,1.05796,1.05796
2015-11-28,South Dakota,2015,47,112.0,1.50154,1.50154
2015-12-05,South Dakota,2015,48,102.0,1.21327,1.21327
2015-12-12,South Dakota,2015,49,110.0,1.22345,1.22345
2015-12-19,South Dakota,2015,50,118.0,1.36701,1.36701
2015-12-26,South Dakota,2015,51,120.0,1.75747,1.75747
2016-01-02,South Dakota,2015,52,108.0,1.4567,1.4567
2016-01-09,South Dakota,2016,1,135.0,1.50217,1.50217
2016-01-16,South Dakota,2016,2,138.0,1.5884,1.5884
2016-01-23,South Dakota,2016,3,165.0,1.84008,1.84008
2016-01-30,South Dakota,2016,4,144.0,1.59929,1.59929
2016-02-06,South Dakota,2016,5,174.0,2.06847,2.06847
2016-02-13,South Dakota,2016,6,258.0,2.9212,2.9212
2016-02-20,South Dakota,2016,7,210.0,2.56379,2.56379
2016-02-27,South Dakota,2016,8,235.0,2.42168,2.42168
2016-03-05,South Dakota,2016,9,204.0,2.11684,2.11684
2016-03-12,South Dakota,2016,10,225.0,2.49142,2.49142
2016-03-19,South Dakota,2016,11,170.0,1.92438,1.92438
2016-03-26,South Dakota,2016,12,180.0,2.1174,2.1174
2016-04-02,South Dakota,2016,13,157.0,1.78571,1.78571
2016-04-09,South Dakota,2016,14,159.0,1.69799,1.69799
2016-04-16,South Dakota,2016,15,149.0,1.66091,1.66091
2016-04-23,South Dakota,2016,16,125.0,1.41355,1.41355
2016-04-30,South Dakota,2016,17,100.0,1.17495,1.17495
2016-05-07,South Dakota,2016,18,92.0,1.11691,1.11691
2016-05-14,South Dakota,2016,19,78.0,1.00658,1.00658
2016-05-21,South Dakota,2016,20,76.0,1.17338,1.17338
2016-05-28,South Dakota,2016,21,55.0,1.15304,1.15304
2016-06-04,South Dakota,2016,22,53.0,1.2607,1.2607
2016-06-11,South Dakota,2016,23,41.0,0.8581,0.8581
2016-06-18,South Dakota,2016,24,37.0,0.808566,0.808566
2016-06-25,South Dakota,2016,25,29.0,0.60733,0.60733
2016-07-02,South Dakota,2016,26,31.0,0.724977,0.724977
2016-07-09,South Dakota,2016,27,34.0,1.10858,1.10858
2016-07-16,South Dakota,2016,28,32.0,0.583303,0.583303
2016-07-23,South Dakota,2016,29,25.0,0.599377,0.599377
2016-07-30,South Dakota,2016,30,32.0,0.677679,0.677679
2016-08-06,South Dakota,2016,31,22.0,0.450635,0.450635
2016-08-13,South Dakota,2016,32,28.0,0.582969,0.582969
2016-08-20,South Dakota,2016,33,34.0,0.649351,0.649351
2016-08-27,South Dakota,2016,34,44.0,0.889068,0.889068
2016-09-03,South Dakota,2016,35,26.0,0.524299,0.524299
2016-09-10,South Dakota,2016,36,38.0,0.91721,0.91721
2016-09-17,South Dakota,2016,37,31.0,0.864232,0.864232
2016-09-24,South Dakota,2016,38,59.0,1.09503,1.09503
2016-10-01,South Dakota,2016,39,58.0,1.04486,1.04486
2016-10-08,South Dakota,2016,40,76.0,0.90833,0.90833
2016-10-15,South Dakota,2016,41,90.0,1.04034,1.04034
2016-10-22,South Dakota,2016,42,73.0,0.826166,0.826166
2016-10-29,South Dakota,2016,43,98.0,1.11313,1.11313
2016-11-05,South Dakota,2016,44,77.0,0.981892,0.981892
2016-11-12,South Dakota,2016,45,96.0,1.08992,1.08992
2016-11-19,South Dakota,2016,46,117.0,1.37518,1.37518
2016-11-26,South Dakota,2016,47,92.0,1.2646,1.2646
2016-12-03,South Dakota,2016,48,112.0,1.25928,1.25928
2016-12-10,South Dakota,2016,49,85.0,0.993339,0.993339
2016-12-17,South Dakota,2016,50,85.0,1.05459,1.05459
2016-12-24,South Dakota,2016,51,113.0,1.35915,1.35915
2016-12-31,South Dakota,2016,52,104.0,1.41151,1.41151
2017-01-07,South Dakota,2017,1,137.0,1.69849,1.69849
2017-01-14,South Dakota,2017,2,170.0,1.88282,1.88282
2017-01-21,South Dakota,2017,3,245.0,2.57515,2.57515
2017-01-28,South Dakota,2017,4,298.0,3.25399,3.25399
2017-02-04,South Dakota,2017,5,409.0,4.05593,4.05593
2017-02-11,South Dakota,2017,6,524.0,4.90407,4.90407
2017-02-18,South Dakota,2017,7,474.0,4.54676,4.54676
2017-02-25,South Dakota,2017,8,334.0,3.39673,3.39673
2017-03-04,South Dakota,2017,9,243.0,2.58154,2.58154
2017-03-11,South Dakota,2017,10,225.0,2.47416,2.47416
2017-03-18,South Dakota,2017,11,241.0,2.65565,2.65565
2017-03-25,South Dakota,2017,12,176.0,1.9214,1.9214
2017-04-01,South Dakota,2017,13,165.0,1.79856,1.79856
2017-04-08,South Dakota,2017,14,152.0,1.73496,1.73496
2017-04-15,South Dakota,2017,15,120.0,1.45349,1.45349
2017-04-22,South Dakota,2017,16,87.0,1.02898,1.02898
2017-04-29,South Dakota,2017,17,81.0,0.976727,0.976727
2017-05-06,South Dakota,2017,18,69.0,0.867161,0.867161
2017-05-13,South Dakota,2017,19,75.0,1.00455,1.00455
2017-05-20,South Dakota,2017,20,40.0,0.648193,0.648193
2017-05-27,South Dakota,2017,21,40.0,0.874891,0.874891
