"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jan-09-2025)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,YEAR,YEAR,WEEK,AGE CATEGORY,SEX CATEGORY,RACE CATEGORY,VIRUS TYPE CATEGORY,CUMULATIVE RATE,WEEKLY RATE,AGE ADJUSTED CUMULATIVE RATE,AGE ADJUSTED WEEKLY RATE 
New York - Rochester,EIP,2024-25,2025,16,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,16,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,16,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,17,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0.2,0.2,null,null
Michigan,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,40,18-29 yr,Overall,Overall,Overall,0.3,0.3,null,null
Utah,IHSP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0.3,0,null,null
Oregon,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0.1,0.1,null,null
Michigan,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Connecticut,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,41,18-29 yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Georgia,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0.1,0,null,null
Michigan,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0.3,0,null,null
New York - Rochester,EIP,2024-25,2024,42,18-29 yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.5,0.5,null,null
New York - Rochester,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.6,0.3,null,null
Oregon,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.4,0.4,null,null
New Mexico,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.1,0,null,null
Colorado,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Connecticut,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,43,18-29 yr,Overall,Overall,Overall,0.4,0.4,null,null
Utah,IHSP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.5,0,null,null
California,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.4,0,null,null
Connecticut,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Georgia,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.3,0.1,null,null
Michigan,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.4,0,null,null
Tennessee,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0.6,0,null,null
New York - Rochester,EIP,2024-25,2024,44,18-29 yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.5,0,null,null
New York - Rochester,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.9,0.3,null,null
Oregon,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.4,0,null,null
New Mexico,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.5,0.5,null,null
Minnesota,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.3,0,null,null
Colorado,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Connecticut,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,45,18-29 yr,Overall,Overall,Overall,0.8,0.4,null,null
Utah,IHSP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.5,0,null,null
California,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,1,0.2,null,null
Connecticut,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Georgia,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.4,0.1,null,null
Michigan,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.2,0.2,null,null
New Mexico,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.5,0,null,null
Oregon,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.4,0,null,null
Tennessee,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,1.3,0.3,null,null
New York - Rochester,EIP,2024-25,2024,46,18-29 yr,Overall,Overall,Overall,0.6,0.6,null,null
Utah,IHSP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,1.4,0.9,null,null
New York - Rochester,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0.6,0,null,null
Tennessee,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,1.3,0,null,null
Oregon,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,1.1,0.7,null,null
New Mexico,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0.5,0,null,null
Minnesota,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0.4,0.2,null,null
New York - Albany,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0.7,0.3,null,null
Colorado,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Connecticut,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,47,18-29 yr,Overall,Overall,Overall,1,0,null,null
Utah,IHSP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1.4,0,null,null
California,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1.4,0.4,null,null
Connecticut,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,0.2,0,null,null
Georgia,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1,0.3,null,null
Michigan,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,0.4,0,null,null
New Mexico,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1,0.5,null,null
Oregon,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,2.6,1.5,null,null
Tennessee,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1.3,0,null,null
New York - Rochester,EIP,2024-25,2024,48,18-29 yr,Overall,Overall,Overall,1.1,0.6,null,null
Utah,IHSP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.8,0.5,null,null
New York - Rochester,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.7,0.6,null,null
Tennessee,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.3,0,null,null
Oregon,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,4.1,1.5,null,null
New Mexico,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.9,1,null,null
Minnesota,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,0.6,0.2,null,null
New York - Albany,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.8,0.8,null,null
Colorado,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,0.4,0.2,null,null
Connecticut,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.1,1.1,null,null
California,EIP,2024-25,2024,49,18-29 yr,Overall,Overall,Overall,1.5,0.2,null,null
Utah,IHSP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,3.7,1.8,null,null
California,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,2.1,0.6,null,null
Connecticut,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,1.6,0.5,null,null
Colorado,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,0.6,0.2,null,null
Georgia,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,3.1,1.3,null,null
Michigan,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,0.8,0.8,null,null
New York - Albany,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,0.8,0.2,null,null
New Mexico,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,3.8,1.9,null,null
Oregon,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,5.6,1.5,null,null
Tennessee,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,1.6,0.3,null,null
New York - Rochester,EIP,2024-25,2024,50,18-29 yr,Overall,Overall,Overall,1.7,0,null,null
Utah,IHSP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,6,2.3,null,null
New York - Rochester,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,1.7,0,null,null
Tennessee,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,3.5,1.9,null,null
Oregon,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,9.6,4.1,null,null
New Mexico,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,5.7,1.9,null,null
Minnesota,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,1.3,0.4,null,null
New York - Albany,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,2.4,1.6,null,null
Georgia,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,5.4,2.3,null,null
Colorado,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,1.9,1.3,null,null
Connecticut,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,1.6,0,null,null
California,EIP,2024-25,2024,51,18-29 yr,Overall,Overall,Overall,3.5,1.4,null,null
Utah,IHSP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,6.9,0.9,null,null
California,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,4.2,0.8,null,null
Connecticut,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,2.2,0.5,null,null
Colorado,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,3,1.1,null,null
Georgia,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,7.6,2.3,null,null
Michigan,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,3.2,0.8,null,null
New York - Albany,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,0.6,0.6,null,null
Minnesota,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,2.7,1.5,null,null
New Mexico,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,5.7,0,null,null
Oregon,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,13,3.3,null,null
Tennessee,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,4.4,0.9,null,null
New York - Rochester,EIP,2024-25,2024,52,18-29 yr,Overall,Overall,Overall,3.4,1.7,null,null
Utah,IHSP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,1,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,2,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,3,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,4,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,5,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,6,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,7,18-29 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,8,18-29 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,8,18-29 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,8,18-29 yr,Overall,Overall,Overall,null,null,null,null
