state,season,model_type,n_weeks,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_mean_contribution,flu_max_contribution,flu_sum_contribution,flu_peak_week,rsv_mean_contribution,rsv_max_contribution,rsv_sum_contribution,rsv_peak_week,covid_mean_contribution,covid_max_contribution,covid_sum_contribution,covid_peak_week,total_explained_variance,dominant_pathogen
Ohio,22-23,ridge_with_intercept,34,-0.0019781142968315346,0.1623420648272545,0.777099512340545,0.13192111817429414,0.1608746792148293,0.777099512340545,5.469739093304196,19,0.030704197259186106,0.13192111817429414,1.0439427068123273,8,0.07127692840202077,0.1623420648272545,2.423415565668706,20,8.93709736578523,Flu
Utah,22-23,ridge_with_intercept,34,0.057345713830986744,0.41990536370253057,0.6492354345618139,3.389416814385233e-6,0.12090156006983711,0.6492354345618139,4.110653042374462,22,8.010179464736535e-7,3.389416814385233e-6,2.7234610180104218e-5,28,0.1549695300236092,0.41990536370253057,5.268964020802712,28,9.379644297787355,Flu
Arkansas,22-23,ridge_with_intercept,34,0.03614204474709848,0.2421765514843755,0.9934581745324768,0.02839874886837305,0.1851310209278744,0.9934581745324768,6.294454711547732,14,0.006832678729661597,0.02839874886837305,0.23231107680849425,2,0.06781234169715557,0.2421765514843755,2.305619617703289,30,8.832385406059515,Flu
California,22-23,ridge_with_intercept,34,0.047260844079230147,0.26818066296640564,0.5965641841583964,0.05212554958170762,0.1211579408954363,0.5965641841583964,4.119369990444833,16,0.014473954133503343,0.05212554958170762,0.4921144405391137,16,0.08804411909424946,0.26818066296640564,2.993500049204481,28,7.604984480188428,Flu
Indiana,22-23,ridge_with_intercept,34,0.01828248291039028,0.14327028658897323,0.7801605704579392,0.08206745791586782,0.15432767949785564,0.7801605704579392,5.247141102927091,18,0.020958403886692213,0.08206745791586782,0.7125857321475353,1,0.06073230587751014,0.14327028658897323,2.0648983998353447,31,8.024625234909971,Flu
Kansas,22-23,ridge_with_intercept,34,0.04412540385092678,0.055442597105102596,0.6896893903147615,0.1260125988939378,0.1466226270396289,0.6896893903147615,4.985169319347382,3,0.03596003613261479,0.1260125988939378,1.2226412285089028,2,0.026062323782147394,0.055442597105102596,0.8861190085930112,4,7.093929556449297,Flu
Kentucky,22-23,ridge_with_intercept,34,0.03334254516193125,0.15003012646333938,0.9349467105175737,0.020061228795926478,0.135042226146412,0.9349467105175737,4.591435688978008,21,0.005394616146803759,0.020061228795926478,0.18341694899132782,3,0.058398675144507556,0.15003012646333938,1.9855549549132572,23,6.760407592882593,Flu
Massachusetts,22-23,ridge_with_intercept,34,0.010045154513662502,0.07658571671614663,0.9185097883455339,0.04987692409323194,0.16244872750677983,0.9185097883455339,5.523256735230516,12,0.01116093475507615,0.04987692409323194,0.3794717816725891,22,0.027631857967553814,0.07658571671614663,0.9394831708968295,13,6.842211687799935,Flu
Michigan,22-23,ridge_with_intercept,34,0.0032481492758661135,0.1525754115179796,0.7081229344735042,0.2829536536311339,0.10676772751515504,0.7081229344735042,3.6301027355152713,19,0.0611359138501658,0.2829536536311339,2.0786210709056374,28,0.08037009524200764,0.1525754115179796,2.7325832382282593,10,8.441307044649168,Flu
New Hampshire,22-23,ridge_with_intercept,34,0.237763135578876,0.08731093298340356,0.7148006838147697,0,0.11950659255375275,0.7148006838147697,4.063224146827594,17,0,0,0,1,0.04238883332242745,0.08731093298340356,1.441220332962533,29,5.504444479790127,Flu
New Mexico,22-23,ridge_with_intercept,34,0.047832525425152705,0.026199975439397765,0.8490681702016352,0.20188873182534878,0.14752365137393791,0.8490681702016352,5.015804146713889,29,0.04528075842368537,0.20188873182534878,1.5395457864053026,2,0.009202865091267146,0.026199975439397765,0.312897413103083,18,6.868247346222275,Flu
North Carolina,22-23,ridge_with_intercept,34,0.03301715983366216,0.13378221059433687,0.795646785839655,0.05257579555233738,0.18510343108637206,0.795646785839655,6.29351665693665,3,0.014091358625667889,0.05257579555233738,0.47910619327270837,2,0.03671981891801474,0.13378221059433687,1.2484738432125013,21,8.02109669342186,Flu
Rhode Island,22-23,ridge_with_intercept,34,0.035627828085468605,0.0057454078857521055,0.911682462376161,0,0.17856825247537764,0.911682462376161,6.071320584162842,16,0,0,0,1,0.0020799239436217727,0.0057454078857521055,0.07071741408314028,8,6.142037998245982,Flu
Louisiana,22-23,ridge_with_intercept,34,0.006642167216104444,0.15571997374163252,0.9694523618467976,0.0046586271853934595,0.25326523639942294,0.9694523618467976,8.611018037580378,10,0.0012978691750156616,0.0046586271853934595,0.04412755195053249,9,0.04626902834243758,0.15571997374163252,1.5731469636428776,3,10.228292553173787,Flu
