week_end,state,season,ili_rescaled,flu_times_coef,rsv_times_coef,covid_times_coef
2024-04-13,North Dakota,23-24,0.7252414055892713,0.11966633129864,0.04401869027422105,0.03683609045649068
2023-07-01,North Dakota,23-24,0,0.01585939330463904,0.025153537299554884,0.014471321250764193
2023-08-05,North Dakota,23-24,0.11113625591315904,0.011534104221555664,0.006288384324888721,0.0710410315946606
2023-08-19,North Dakota,23-24,0.17277228412903464,0.002883526055388916,0.012576768649777442,0.13024189125687777
2023-08-26,North Dakota,23-24,0.12280318590321472,0.00720881513847229,0.006288384324888721,0.09998367409618898
2023-11-11,North Dakota,23-24,0.5023315737135103,0.02162644541541687,0.04087449811177669,0.26574608115039705
2023-12-02,North Dakota,23-24,0.5649529735406462,0.12399162038172339,0.09118157271088644,0.4367707868412466
2023-12-09,North Dakota,23-24,0.513485255439177,0.13264219854789014,0.0880373805484421,0.3946723977481144
2024-02-03,North Dakota,23-24,0.8145858697571539,0.4844323773053379,0.31441921624443603,0.1736558550091703
2024-02-10,North Dakota,23-24,0.8628170336155541,0.36764957206208676,0.27040052597021497,0.18549602694161377
2024-03-16,North Dakota,23-24,0.6996486956198478,0.28691084251119714,0.19179572190910596,0.11050827136947203
2024-03-23,North Dakota,23-24,0.6507437336778222,0.273934975261947,0.12576768649777442,0.04472953841145296
2024-03-30,North Dakota,23-24,0.7424662403925687,0.26240087104039134,0.11633511001044133,0.05656971034389641
2024-04-20,North Dakota,23-24,0.5029089489679271,0.12110809432633447,0.03773030594933232,0.048676262388934105
2024-04-27,North Dakota,23-24,0.4342280132714988,0.06632109927394507,0.015720960812221803,0.030258217160688772
2024-05-04,North Dakota,23-24,0.35785300049256963,0.033160549636972535,0.022009345137110524,0.026311493183207624
2024-05-11,North Dakota,23-24,0.2962655322075484,0.0273934975261947,0.022009345137110524,0.03157379181984916
2024-05-18,North Dakota,23-24,0.32045372168886327,0.011534104221555664,0.015720960812221803,0.023680343864886867
2024-06-29,Arizona,24-25,0.03787786189595394,0.011993297713124473,0.0033301560847337442,0.08289968305219067
2024-09-14,Arizona,24-25,0.06500339555215635,0.002767684087644109,0.0033301560847337442,0.0478267402224177
2024-09-28,Arizona,24-25,0.087714795934669465,0.0018451227250960715,0.0033301560847337442,0.032681605818652086
2024-10-26,Arizona,24-25,0.14757693499559008,0.04428294540230574,0.0033301560847337442,0.030290268807531204
2024-11-09,Arizona,24-25,0.27250485241900757,0.0913335748922556,0.016650780423668722,0.04224695386313563
2024-11-23,Arizona,24-25,0.39296453765461936,0.19189276340999156,0.019980936508402467,0.07174011033362654
2024-12-14,Arizona,24-25,0.5319091456073963,0.39116601772036746,0.043292029101538676,0.04543540321129682
2025-02-01,Arizona,24-25,0.5931339010676252,0.37732759728214693,0.21646014550769338,0.002391337011120887
2024-06-01,Arizona,24-25,0.19442997580257007,0.052585997665238075,0.0033301560847337442,0.01913069608896708
2024-06-08,Arizona,24-25,0.10573649669971265,0.04612806812740182,0.0066603121694674885,0.03188449348161179
2024-06-15,Arizona,24-25,0.08440969040036747,0.03505733177682538,0.0033301560847337442,0.05021807723353858
2024-06-22,Arizona,24-25,0.078656609002296,0.028599402238989123,0,0.07891412136698919
2024-07-27,Arizona,24-25,0.03450344212794023,0.002767684087644109,0,0.10043615446707715
2024-08-03,Arizona,24-25,0.024569529023306655,0.0018451227250960715,0,0.0932621434337145
2024-08-10,Arizona,24-25,0.03350430280785199,0,0,0.10521882848931892
2024-08-24,Arizona,24-25,0.1351138976560124,9.225613625480358e-4,0.0033301560847337442,0.09565348044483539
2024-11-16,Arizona,24-25,0.3262047870438511,0.14391957255749366,0.013320624338934977,0.05260941424465946
2025-01-04,Arizona,24-25,0.9405655804788126,0.7648033695523222,0.15651733598248596,0.060580537615062414
2025-01-11,Arizona,24-25,0.7062733269868544,0.558149624341562,0.16317764815195346,0.037464279840893865
2025-01-18,Arizona,24-25,0.5804629210269123,0.44744226083579763,0.15318717989775224,0.014348022066725311
2025-01-25,Arizona,24-25,0.6134564962736837,0.41792029723426044,0.18981889682982342,0.00956534804448354
2025-02-15,Arizona,24-25,0.6112536561145043,0.2758458474018628,0.24976170635503084,0
2024-07-06,Arizona,24-25,0.008822518537753699,0.006457929537836255,0.0033301560847337442,0.08210257071515038
2024-07-13,Arizona,24-25,0.008178065223341455,0.003690245450192146,0.0033301560847337442,0.09166791875963391
2024-07-20,Arizona,24-25,0,0.003690245450192146,0,0.10601594082635923
2024-08-17,Arizona,24-25,0.12553838985740032,0.003690245450192146,0.0033301560847337442,0.09724770511891598
2024-09-21,Arizona,24-25,0.06710141906523502,0.003690245450192146,0.0033301560847337442,0.03826139217793416
2024-10-19,Arizona,24-25,0.11150479341737936,0.023986595426248945,0.0066603121694674885,0.015942246740805896
2024-08-31,Arizona,24-25,0.1454265031594611,0.003690245450192146,0.0033301560847337442,0.08130545837811008
2024-09-07,Arizona,24-25,0.08691007458718726,0.002767684087644109,0.0033301560847337442,0.07253722267066684
2024-10-05,Arizona,24-25,0.09554899493515823,0.009225613625480364,0.0033301560847337442,0.032681605818652086
2024-10-12,Arizona,24-25,0.14287371064959103,0.011993297713124473,0.0033301560847337442,0.02789893179641033
2024-11-02,Arizona,24-25,0.20969601312980646,0.05166343630269004,0.0033301560847337442,0.03188449348161179
2024-11-30,Arizona,24-25,0.5204604629075021,0.31090317917868826,0.026641248677869954,0.08688524473739216
2024-12-07,Arizona,24-25,0.5046804858961595,0.30813549509104415,0.036631716932071186,0.07014588565954594
2024-12-21,Arizona,24-25,0.7451552309169884,0.6218063583573765,0.07326343386414237,0.044638290874256525
2024-12-28,Arizona,24-25,1,0.8653625580700581,0.12654593121988228,0.0645660993002639
2025-02-08,Arizona,24-25,0.5873284113465034,0.33950258141767736,0.26641248677869955,0.0015942246740805915
2024-06-08,Arkansas,24-25,0.04430375643377974,0.01941781684072015,0.002068168202562507,5.536933820827874e-4
2024-06-29,Arkansas,24-25,0,0.003106850694515225,0.002068168202562507,0.014949721316235242
2024-07-13,Arkansas,24-25,0.03800775027505386,0,0.002068168202562507,0.04983240438745081
2024-07-20,Arkansas,24-25,0.04127767064403617,0.006990414062659254,0,0.0631210455574377
2024-09-07,Arkansas,24-25,0.1840435215125524,0.007767126736288062,0.004136336405125013,0.11738299700155082
2024-09-14,Arkansas,24-25,0.16165161422719798,0.0124274027780609,0.008272672810250029,0.0919131014257426
2024-09-28,Arkansas,24-25,0.11831248430226805,0.007767126736288062,0.002068168202562507,0.03709745659954671
2024-10-12,Arkansas,24-25,0.10888045537587593,0.007767126736288062,0.014477177417937552,0.0127349477879041
2024-12-21,Arkansas,24-25,0.6364496895971712,0.12893430382238183,0.37847478106893884,0.03654376321746393
2025-01-04,Arkansas,24-25,0.5542013261782213,0.20427543316437602,0.41156547230993895,0.0459565507128713
2025-01-11,Arkansas,24-25,0.5001405220089601,0.19883844444897433,0.29367988476387596,0.027684669104139345
2025-02-01,Arkansas,24-25,1,0.7837030876914655,0.15511261519218805,0.03543637645329835
2024-06-01,Arkansas,24-25,0.12004469642876774,0.0124274027780609,0.004136336405125013,0
2024-06-22,Arkansas,24-25,0.004544484588667981,0.0054369887154016435,0.006204504607687521,0.009412787495407375
2024-10-26,Arkansas,24-25,0.14489327233616361,0.007767126736288062,0.020681682025625075,0.02436250881164262
2024-12-07,Arkansas,24-25,0.24669068554726203,0.03262193229240986,0.17165796081268808,0.022701428665394256
2024-12-14,Arkansas,24-25,0.41842070175310014,0.09165209548819914,0.2564528571177509,0.02214773528331147
2025-01-18,Arkansas,24-25,0.5270046091782717,0.3091316441042648,0.21922582947162578,0.021040348519145897
2025-02-15,Arkansas,24-25,0.7997681175434892,0.49010569705977663,0.12822642855887545,0.02823836248622213
2024-07-06,Arkansas,24-25,0.01947998681883824,0.0124274027780609,0,0.027130975722056555
2024-07-27,Arkansas,24-25,0.0515314080079786,0.008543839409916869,0.002068168202562507,0.09800372862865327
2024-08-03,Arkansas,24-25,0.08180072259602361,0.004660276041772837,0.004136336405125013,0.1251347043507098
2024-08-17,Arkansas,24-25,0.08372884805497524,0.00621370138903045,0.002068168202562507,0.13676226537444833
2024-08-24,Arkansas,24-25,0.11540056383575188,0.009320552083545673,0.002068168202562507,0.13344010508195164
2024-09-21,Arkansas,24-25,0.12958948122995234,0.0023301380208864183,0.008272672810250029,0.048171324241202455
2024-11-02,Arkansas,24-25,0.13170788222761634,0.010873977430803287,0.033090691241000114,0.01550341469831803
2024-11-16,Arkansas,24-25,0.15650008019761597,0.011650690104432093,0.09306756911531282,0.0049832404387450836
2024-11-23,Arkansas,24-25,0.17681164159304882,0.013204115451689702,0.08065855989993778,0.0055369338208278674
2025-02-08,Arkansas,24-25,0.9471569592784976,0.7068085330022136,0.1137492511409379,0.034882683071215566
2024-06-15,Arkansas,24-25,0.026502422700914748,0.011650690104432093,0.006204504607687521,0.0038758536745795084
2024-08-10,Arkansas,24-25,0.12593196254137085,0.00621370138903045,0,0.1384233455206967
2024-08-31,Arkansas,24-25,0.19009287419516965,0.014757540798947314,0.006204504607687521,0.13676226537444833
2024-10-05,Arkansas,24-25,0.11464087112933745,0.00621370138903045,0.008272672810250029,0.016610801462483605
2024-10-19,Arkansas,24-25,0.14166986376553317,0.00621370138903045,0.018613513823062568,0.014396027934152456
2024-11-09,Arkansas,24-25,0.14446902835725683,0.004660276041772837,0.04136336405125014,0.009966480877490162
2024-11-30,Arkansas,24-25,0.15666498566449993,0.022524667535235375,0.10754474653325037,0.0127349477879041
2024-12-28,Arkansas,24-25,0.7546967754920596,0.2469946302139603,0.46326967737400165,0.04097331027412623
2025-01-25,Arkansas,24-25,0.6156067661417787,0.5864180685897485,0.21922582947162578,0.029899442632470494
2024-07-13,Connecticut,24-25,0.005741303155393085,0.0018444336011245836,0,0.04190936912361126
2024-07-27,Connecticut,24-25,0.03767787439148126,0.0018444336011245836,0,0.08222724321721196
2024-08-24,Connecticut,24-25,0.05652325677244798,9.222168005622917e-4,0,0.09761169517398065
2024-08-31,Connecticut,24-25,0.06930338063533922,0.003688867202249167,0.006404741732425649,0.08594073162056994
2024-09-07,Connecticut,24-25,0.08112690332256087,0.0018444336011245836,0,0.08222724321721196
2024-09-14,Connecticut,24-25,0.12451487260412962,0.002766650401686876,0,0.08859322333725418
2024-09-21,Connecticut,24-25,0.18698398235783198,0.003688867202249167,0.0032023708662128245,0.09177621339727529
2024-10-05,Connecticut,24-25,0.16580815668720195,0.006455517603936043,0.009607112598638473,0.040848372436937556
2024-12-07,Connecticut,24-25,0.2883820108774374,0.02582207041574417,0.1697256559092797,0.016445448643442388
2024-12-21,Connecticut,24-25,0.39701560786407586,0.10605493206466357,0.29461811969157986,0.03554338900356904
2024-12-28,Connecticut,24-25,0.5104237302221859,0.2508429697529434,0.3266418283537081,0.056763322737043084
2025-01-04,Connecticut,24-25,0.6471125400576744,0.3329202650029873,0.29461811969157986,0.06365980120042217
2025-01-11,Connecticut,24-25,0.6343917797429186,0.3421424330086103,0.2337730732335362,0.05358033267702199
2025-01-25,Connecticut,24-25,0.8390365872812073,0.6907403836211566,0.13449957638093862,0.04509235918363236
2024-07-06,Connecticut,24-25,0.004593890575002117,0.002766650401686876,0,0.03660438569024274
2024-08-17,Connecticut,24-25,0.04965743840523053,0,0.0032023708662128245,0.09442870511395954
2024-09-28,Connecticut,24-25,0.1355497081518364,0.0018444336011245836,0.009607112598638473,0.06206830617041161
2024-10-26,Connecticut,24-25,0.2384589629968348,0.009222168005622918,0.022416596063489773,0.014323455270094982
2024-12-14,Connecticut,24-25,0.31802477461356876,0.0562552248342998,0.2625944110294516,0.020158937046800347
2025-02-15,Connecticut,24-25,0.905213374641317,0.6907403836211566,0.06404741732425649,0.026524917166842573
2024-06-01,Connecticut,24-25,0.045016905042407636,0.009222168005622918,0,0.004774485090031661
2024-06-08,Connecticut,24-25,0.0420012367971229,0.00461108400281146,0,0
2024-06-15,Connecticut,24-25,0.034914925251116294,0.006455517603936043,0,0.007957475150052766
2024-06-22,Connecticut,24-25,0.03272186617285243,0.003688867202249167,0.0032023708662128245,0.015914950300105538
2024-07-20,Connecticut,24-25,0.022470629460534616,0.0018444336011245836,0.0032023708662128245,0.058354817767053646
2024-08-03,Connecticut,24-25,0.03654657477415562,0.002766650401686876,0.0032023708662128245,0.08222724321721196
2024-08-10,Connecticut,24-25,0.04136011047725919,0.002766650401686876,0.0032023708662128245,0.08753222665058047
2024-10-12,Connecticut,24-25,0.16982452474391416,0.005533300803373751,0.019214225197276946,0.024933422136832015
2024-11-02,Connecticut,24-25,0.21916750595416395,0.009222168005622918,0.032023708662128246,0.012201461896747581
2025-02-08,Connecticut,24-25,1,0.8318395541071872,0.08326164252153342,0.04403136249695866
2024-06-29,Connecticut,24-25,0,0.002766650401686876,0,0.019097940360126648
2024-10-19,Connecticut,24-25,0.23119625690779688,0.0073777344044983345,0.022416596063489773,0.025463920480168864
2024-11-09,Connecticut,24-25,0.2213266430049218,0.009222168005622918,0.044833192126979546,0.019097940360126648
2024-11-16,Connecticut,24-25,0.24230911311876752,0.009222168005622918,0.05444030472561802,0.00901847183672647
2024-11-23,Connecticut,24-25,0.25630364556637414,0.012911035207872087,0.08326164252153342,0.012201461896747581
2024-11-30,Connecticut,24-25,0.2899746500688448,0.017522119210683546,0.12809483464851298,0.012201461896747581
2025-01-18,Connecticut,24-25,0.7082993971716491,0.5394968283289409,0.15371380157821557,0.06259880451374845
2025-02-01,Connecticut,24-25,0.9375071448270436,0.8060174836914431,0.09927349685259755,0.04456186084029551
2024-06-08,Delaware,24-25,0.025981500114952483,0.00841433441923438,0.0016666029750884441,0.0020409551511706685
2024-07-20,Delaware,24-25,0.008323355856057594,0,0.0024999044626326664,0.03557093263468882
2024-08-03,Delaware,24-25,0.014751737474409379,0.0045896369559460266,8.333014875442221e-4,0.05743830925437456
2024-09-07,Delaware,24-25,0.06841862210292377,0.001529878985315342,0.00416650743772111,0.05393952899522485
2024-11-02,Delaware,24-25,0.15105427847163957,0.001529878985315342,0.022499140163693997,0.005248170388724579
2024-11-09,Delaware,24-25,0.10377049115064946,0.009179273911892053,0.034998662476857324,0.005248170388724579
2024-11-16,Delaware,24-25,0.15694422465795418,0.012239031882522738,0.040831772889666884,0.0049566053671287694
2025-02-01,Delaware,24-25,0.8272926053208569,0.7764135850475362,0.049998089252653324,0.024491461814048033
2024-06-29,Delaware,24-25,0.006514471571903022,0.002294818477973013,0.0016666029750884441,0.014578251079790498
2024-07-13,Delaware,24-25,0.0024244523335353652,0.002294818477973013,8.333014875442221e-4,0.0204095515117067
2024-08-10,Delaware,24-25,0.02944649633794238,0.0030597579706306845,8.333014875442221e-4,0.05947926440554524
2024-08-24,Delaware,24-25,0.07829557816121813,7.649394926576711e-4,0.0024999044626326664,0.06152021955671592
2024-10-05,Delaware,24-25,0.09138896436274027,0.0030597579706306845,0.00416650743772111,0.023325201727664793
2024-10-19,Delaware,24-25,0.10492275292780488,0.0038246974632883553,0.011666220825619111,0.005248170388724579
2024-11-23,Delaware,24-25,0.19501165946596363,0.017593608331126432,0.07333053090389154,0.0037903452807455285
2024-11-30,Delaware,24-25,0.18504164663706765,0.026772882243018485,0.1058292889181162,0.007580690561491058
2024-12-28,Delaware,24-25,0.5353580894200922,0.3526371061151864,0.21332518081132085,0.03702875774266787
2025-01-18,Delaware,24-25,0.41643452236995193,0.3901191412554123,0.08333014875442221,0.025657721900431276
2025-01-25,Delaware,24-25,0.6063922536956478,0.6027723202142449,0.06916402346617043,0.02128424657649413
2025-02-08,Delaware,24-25,1,0.8498477763426725,0.041665074377211106,0.033821542505113954
2025-02-15,Delaware,24-25,0.9805277463441631,0.807011164753843,0.030832155039136215,0.027407112030006137
2024-06-01,Delaware,24-25,0.06911953366117185,0.006119515941261369,0.0016666029750884441,0
2024-06-15,Delaware,24-25,0.017020431683889628,0.0045896369559460266,0,0.0037903452807455285
2024-06-22,Delaware,24-25,0.03790769564563981,0.001529878985315342,0.0016666029750884441,0.00816382060468268
2024-07-27,Delaware,24-25,0.0435709714629221,0.001529878985315342,0,0.0469419684769254
2024-08-17,Delaware,24-25,0.05180226580795671,7.649394926576711e-4,8.333014875442221e-4,0.06356117470788658
2024-09-14,Delaware,24-25,0.08161352478146588,0.0030597579706306845,0.00416650743772111,0.04460944830415893
2024-09-28,Delaware,24-25,0.09559567778670194,0.001529878985315342,0.0058331104128095555,0.02799024207319776
2024-07-06,Delaware,24-25,0,0.0045896369559460266,8.333014875442221e-4,0.015161381122982119
2024-08-31,Delaware,24-25,0.02881724346935546,0.0030597579706306845,0.0024999044626326664,0.05977082942714105
2024-09-21,Delaware,24-25,0.10094793498566329,0.006119515941261369,0.00833301487544222,0.044026318260967305
2024-10-12,Delaware,24-25,0.09142479370757085,0.0038246974632883553,0.00833301487544222,0.00962164571266173
2024-10-26,Delaware,24-25,0.16618297051145398,0.002294818477973013,0.014166125288251775,0.008455385626278488
2024-12-07,Delaware,24-25,0.25154240353197727,0.05201588550072163,0.11166239933092575,0.016619206230961168
2024-12-14,Delaware,24-25,0.2566953600003185,0.11168116592801998,0.14666106180778307,0.019243291425323456
2024-12-21,Delaware,24-25,0.3414840116524992,0.14457356411229982,0.20999197486114396,0.023908331770856415
2025-01-04,Delaware,24-25,0.6281983910633653,0.3495773481445557,0.18499293023481733,0.03411310752670976
2025-01-11,Delaware,24-25,0.436949310434401,0.3434578322032943,0.13249493651953131,0.03615406267788043
2024-06-01,District of Columbia,24-25,0.1855932376519732,0.00564335726530053,0.0024523103405310774,0.022102577543390726
2024-06-29,District of Columbia,24-25,0.0735792303430805,0.002821678632650265,0.00980924136212431,0.05138849278838344
2024-08-17,District of Columbia,24-25,0.04869390496997488,0.003762238176867021,0.0024523103405310774,0.1182487898571404
2024-08-31,District of Columbia,24-25,0.15127677293522582,0.01128671453060106,0.00980924136212431,0.11603853210280132
2024-11-23,District of Columbia,24-25,0.49777140062273406,0.015989512251684834,0.1814709651992997,0
2024-12-14,District of Columbia,24-25,0.3772756168755867,0.06866084672782312,0.3629419303985994,0.016576933157543043
2025-01-18,District of Columbia,24-25,0.568247776507955,0.3818671749520025,0.18637558588036188,0.03481155963084039
2024-06-08,District of Columbia,24-25,0.1949414579570432,0.01128671453060106,0.007356931021593231,0.020444884227636424
2024-08-10,District of Columbia,24-25,0.05493326219120167,0.003762238176867021,0.0024523103405310774,0.11548596766421655
2024-11-09,District of Columbia,24-25,0.29725033257744826,0.01128671453060106,0.07847393089699448,0.009946159894525826
2024-11-16,District of Columbia,24-25,0.3455644923852683,0.015048952707468082,0.13242475838867818,0.008288466578771523
2024-11-30,District of Columbia,24-25,0.34646818973318105,0.015989512251684834,0.2746587581394807,0.006078208824432448
2025-02-08,District of Columbia,24-25,1,0.7787833026114732,0.06621237919433909,0.04475771952536622
2024-06-15,District of Columbia,24-25,0.15786342873829667,0,0.0024523103405310774,0.030391044122162248
2024-07-06,District of Columbia,24-25,0.0776819201645883,0.003762238176867021,0.007356931021593231,0.07514876364752847
2024-07-13,District of Columbia,24-25,0.05301771222767402,0.01128671453060106,0,0.07956927915620661
2024-07-27,District of Columbia,24-25,0.04471979974451321,0.004702797721083775,0,0.12598469199732715
2024-08-03,District of Columbia,24-25,0.07204462726690439,9.405595442167552e-4,0,0.1270898208744967
2024-08-24,District of Columbia,24-25,0.06771360965802505,9.405595442167552e-4,0.0024523103405310774,0.12101161205006422
2024-09-21,District of Columbia,24-25,0.274691547185139,0.006583916809517285,0.012261551702655386,0.05249362166555298
2024-10-26,District of Columbia,24-25,0.3194990728690108,0.010346154986384306,0.03923696544849724,0.010498724333110596
2024-12-07,District of Columbia,24-25,0.4089422775336274,0.03197902450336967,0.24523103405310773,0.016024368718958275
2025-02-01,District of Columbia,24-25,0.8539387144184192,0.7674965880808721,0.10544934464283631,0.04088976845527285
2024-06-22,District of Columbia,24-25,0.057027869209036484,0.004702797721083775,0,0.02983847968357748
2024-07-20,District of Columbia,24-25,0,0.003762238176867021,0.007356931021593231,0.1038821144539364
2024-09-07,District of Columbia,24-25,0.1779887206073039,0.004702797721083775,0.012261551702655386,0.08675261685780859
2024-09-14,District of Columbia,24-25,0.3043296957111629,0.003762238176867021,0.00980924136212431,0.07404363477035893
2024-09-28,District of Columbia,24-25,0.2316397420136348,9.405595442167552e-4,0.0024523103405310774,0.03149617299933178
2024-10-05,District of Columbia,24-25,0.09314571999562571,0.003762238176867021,0.00980924136212431,0.023760270859145033
2024-10-12,District of Columbia,24-25,0.15692367963448328,0.002821678632650265,0.004904620681062155,0.016576933157543043
2024-10-19,District of Columbia,24-25,0.2512795369031782,0.00940559544216755,0.024523103405310772,0.007183337701601986
2024-11-02,District of Columbia,24-25,0.39389667807103884,0.017870631340118345,0.03433234476743509,0.008288466578771523
2024-12-21,District of Columbia,24-25,0.541589906469728,0.1062832284964933,0.39727427516603453,0.020444884227636424
2024-12-28,District of Columbia,24-25,0.6169549004550935,0.2454860410405731,0.39236965448497235,0.040337204016688076
2025-01-04,District of Columbia,24-25,0.47234409718592024,0.33389863819694804,0.3752034821012548,0.03757438182376424
2025-01-11,District of Columbia,24-25,0.38506760305093996,0.3113252091357459,0.2010894479235483,0.03425899519225562
2025-01-25,District of Columbia,24-25,0.8851511229521103,0.6123042632851075,0.1079016549833674,0.028180786367823174
2025-02-15,District of Columbia,24-25,0.8823270687398832,0.7195280513258174,0.0539508274916837,0.04752054171829006
2024-06-01,Maine,24-25,0.018037285121394957,0.014614215220036367,1.5609917477951796e-4,0
2024-07-06,Maine,24-25,0.014387271558017991,0.0022483408030825177,0,0.015088310929750905
2024-08-24,Maine,24-25,0.041412984097350884,0.0022483408030825177,0,0.06822540594322148
2024-09-07,Maine,24-25,0.03646633358271465,0.004496681606165036,0,0.06363331131242772
2024-09-14,Maine,24-25,0.06632047530061026,0,0,0.059041216681633986
2024-10-05,Maine,24-25,0.05655557342930199,0.007869192810788815,1.5609917477951796e-4,0.039360811121089315
2024-11-09,Maine,24-25,0.1250606582669786,0.005620852007706295,4.682975243385538e-4,0.011480236576984385
2024-11-16,Maine,24-25,0.1028522243634241,0.0022483408030825177,4.682975243385538e-4,0.018696385282517426
2024-06-15,Maine,24-25,0.013369805503241412,0.011241704015412591,1.5609917477951796e-4,0.006888141946190631
2024-06-29,Maine,24-25,0,0.007869192810788815,1.5609917477951796e-4,0.0062321284275058085
2024-07-13,Maine,24-25,0.009569871332127883,0.005620852007706295,0,0.021648446116599128
2024-08-10,Maine,24-25,0.019892871816178118,0.005620852007706295,0,0.04985702742004647
2024-08-31,Maine,24-25,0.028078439726504933,0.003372511204623777,0,0.057073176125579515
2024-09-21,Maine,24-25,0.07111355750415868,0.006745022409247555,0,0.07248949381467282
2024-10-19,Maine,24-25,0.10591751107959496,0.0022483408030825177,0,0.02427250019133841
2024-12-14,Maine,24-25,0.1083274270936571,0.015738385621577627,0.002029289272133733,0.033456689452925924
2024-12-21,Maine,24-25,0.11873189295255203,0.05508434967552169,0.004058578544267466,0.04592094630793754
2025-01-11,Maine,24-25,0.2863475096460476,0.2506899995437008,0.007024462865078307,0.07281750057401525
2025-02-01,Maine,24-25,0.6340672634066169,0.5845686088014547,0.010614743885007221,0.032144662415556274
2024-06-22,Maine,24-25,0.024094661306488182,0.006745022409247555,3.1219834955903593e-4,0.005904121668163398
2024-07-27,Maine,24-25,0.015324731319290397,0.006745022409247555,1.5609917477951796e-4,0.03542473000898039
2024-08-03,Maine,24-25,0.022639349259449344,0.0022483408030825177,0,0.044936926029910305
2024-09-28,Maine,24-25,0.06211953694108219,0.008993363212330073,1.5609917477951796e-4,0.056417162606894694
2024-10-12,Maine,24-25,0.08197520218307752,0.005620852007706295,1.5609917477951796e-4,0.032800675934241096
2024-12-07,Maine,24-25,0.1280238092893143,0.01349004481849511,0.0015609917477951794,0.022632466394626356
2025-01-04,Maine,24-25,0.32236006893186614,0.23270327311904063,0.006868363690298789,0.09184189261587508
2025-01-18,Maine,24-25,0.3716137913827386,0.31364354203001127,0.009678148836330112,0.04854500038267682
2024-06-08,Maine,24-25,0.018579820199838205,0.008993363212330073,1.5609917477951796e-4,6.560135186848225e-4
2024-07-20,Maine,24-25,0.01606132421602039,0.003372511204623777,0,0.03247266917489869
2024-08-17,Maine,24-25,0.02840928642046371,0,0,0.06133726399703086
2024-10-26,Maine,24-25,0.12242823234848993,0.005620852007706295,4.682975243385538e-4,0.025256520469365645
2024-11-02,Maine,24-25,0.13944233667985798,0.003372511204623777,1.5609917477951796e-4,0.020336419079229485
2024-11-23,Maine,24-25,0.1278171060994099,0.005620852007706295,3.1219834955903593e-4,0.014432297411066084
2024-11-30,Maine,24-25,0.09942581501547904,0.007869192810788815,9.365950486771076e-4,0.01377628389238126
2024-12-28,Maine,24-25,0.2553043382257547,0.1652530490265651,0.005151272767724093,0.07839361548283623
2025-01-25,Maine,24-25,0.5261572551664551,0.4890141246704477,0.010458644710227703,0.03804878408371968
2025-02-08,Maine,24-25,0.755093196996773,0.798160985094294,0.013112330681479507,0.021976452875941542
2025-02-15,Maine,24-25,1,0.8802254244068058,0.007961057913755416,0.0055761149088209856
2024-06-08,New Mexico,24-25,0.10040259611058022,0.033990210451141235,3.062970376879029e-4,0.021319003952700435
2024-07-06,New Mexico,24-25,0.04793823513036686,0.005665035075190206,3.062970376879029e-4,0.04022453575981214
2024-08-03,New Mexico,24-25,0.007372866427719357,0.00906405612030433,0,0.08527601581080174
2024-09-07,New Mexico,24-25,0.07715314989700076,0.007931049105266288,0,0.05792333149412949
2024-09-14,New Mexico,24-25,0.061893561656713565,0.006798042090228247,0,0.044246989335793366
2024-09-21,New Mexico,24-25,0.04461779838067099,0.006798042090228247,0,0.02976615646226098
2024-10-12,New Mexico,24-25,0.042294040281516086,0.010197063135342372,3.062970376879029e-4,0.02735268431667226
2024-10-19,New Mexico,24-25,0.07024393983784807,0.01586209821053258,3.062970376879029e-4,0.024536966813485408
2024-11-02,New Mexico,24-25,0.08096736242503233,0.018128112240608656,3.062970376879029e-4,0.023732476098289167
2024-11-16,New Mexico,24-25,0.13972759275637323,0.0577833577669401,0.0012251881507516116,0.04304025326299899
2024-12-21,New Mexico,24-25,0.581898782354407,0.4815279813911675,0.010107802243700796,0.06999069222207312
2025-01-11,New Mexico,24-25,0.641381878520206,0.6492130196167977,0.018684119298962076,0.04304025326299899
2024-06-15,New Mexico,24-25,0.08216209901253971,0.014729091195494535,3.062970376879029e-4,0.02896166574706474
2024-07-20,New Mexico,24-25,0.04222376165872154,0.006798042090228247,0,0.06556599328849379
2024-10-05,New Mexico,24-25,0.037396441711184066,0.006798042090228247,0,0.024536966813485408
2024-11-23,New Mexico,24-25,0.14721911140439506,0.06684741388724443,0.0018377822261274176,0.04907393362697081
2024-11-30,New Mexico,24-25,0.24002796541561594,0.1268967856842606,0.002450376301503223,0.062348030427708825
2024-12-14,New Mexico,24-25,0.3116537472652945,0.20507426972188547,0.006125940753758058,0.062348030427708825
2025-02-15,New Mexico,24-25,0.7023946756185204,0.6140898021506183,0.05421457567075882,0
2024-06-22,New Mexico,24-25,0.07540896225855416,0.00906405612030433,0,0.04505148005098961
2024-06-29,New Mexico,24-25,0.05990841874011422,0.0011330070150380406,0,0.03781106361422342
2024-08-10,New Mexico,24-25,0.03658686848496631,0.005665035075190206,6.125940753758058e-4,0.08004682616202616
2024-08-24,New Mexico,24-25,0.07351052673371432,0.0022660140300760825,0,0.09090745081717544
2025-01-04,New Mexico,24-25,0.9609086569572642,0.8429572191883027,0.0211344956004653,0.0732086550828581
2024-06-01,New Mexico,24-25,0.15844361144501065,0.04871930164663577,9.188911130637088e-4,0.014480832873532372
2024-07-13,New Mexico,24-25,0.056421868881994915,0.005665035075190206,6.125940753758058e-4,0.049878424342167056
